# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	h_solver      	h_initial     	h_final       	h_iters       	h_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	rho_solver    	rho_initial   	rho_final     	rho_iters     	rho_converged 
7.03297       	DILUPBiCGStab	1.437180e-06	2.789410e-08	2	7.263850e-06	3.800240e-08	2	1.592020e-06	3.076890e-08	2	false	DILUPBiCGStab	4.277940e-07	6.999650e-08	1	true	DICPCG	1.472630e-06	8.529230e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.04212       	DILUPBiCGStab	1.348480e-06	3.084460e-08	2	6.594450e-06	3.163340e-08	2	1.555290e-06	9.256870e-08	1	false	DILUPBiCGStab	4.272950e-07	7.005410e-08	1	true	DICPCG	1.079780e-06	8.270500e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.05128       	DILUPBiCGStab	1.540520e-06	3.395110e-08	2	5.884770e-06	2.927190e-08	2	1.396320e-06	8.837760e-08	1	false	DILUPBiCGStab	4.288210e-07	7.021250e-08	1	true	DICPCG	1.174870e-06	8.992360e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.06044       	DILUPBiCGStab	1.508220e-06	3.359210e-08	2	6.813570e-06	3.655230e-08	2	1.654980e-06	3.904060e-08	2	false	DILUPBiCGStab	4.273050e-07	7.012640e-08	1	true	DICPCG	1.530200e-06	9.301500e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.0696        	DILUPBiCGStab	1.499200e-06	3.442780e-08	2	6.871970e-06	3.472830e-08	2	1.630740e-06	8.275500e-08	1	false	DILUPBiCGStab	4.281520e-07	7.009430e-08	1	true	DICPCG	1.014180e-06	9.135280e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.07875       	DILUPBiCGStab	1.336840e-06	3.088890e-08	2	5.858870e-06	2.853510e-08	2	1.393700e-06	8.961720e-08	1	false	DILUPBiCGStab	4.268540e-07	6.999330e-08	1	true	DICPCG	1.285390e-06	8.066710e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.08791       	DILUPBiCGStab	1.623150e-06	3.312040e-08	2	6.986820e-06	3.779980e-08	2	1.716530e-06	3.195790e-08	2	false	DILUPBiCGStab	4.284650e-07	7.014530e-08	1	true	DICPCG	1.511680e-06	8.537470e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.09707       	DILUPBiCGStab	1.379220e-06	3.236100e-08	2	6.383150e-06	3.117990e-08	2	1.533100e-06	7.935810e-08	1	false	DILUPBiCGStab	4.271240e-07	7.007680e-08	1	true	DICPCG	1.044520e-06	8.276960e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.10623       	DILUPBiCGStab	1.309180e-06	2.737300e-08	2	5.950820e-06	3.057970e-08	2	1.434280e-06	3.027820e-08	2	false	DILUPBiCGStab	4.279140e-07	7.007250e-08	1	true	DICPCG	1.200430e-06	9.598460e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.11538       	DILUPBiCGStab	1.227640e-06	2.699690e-08	2	6.608410e-06	3.205890e-08	2	1.493400e-06	3.552120e-08	2	false	DILUPBiCGStab	4.272590e-07	7.003900e-08	1	true	DICPCG	1.481440e-06	7.869730e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.12454       	DILUPBiCGStab	1.637520e-06	3.782320e-08	2	6.694040e-06	3.950010e-08	2	1.461210e-06	7.987120e-08	1	false	DILUPBiCGStab	4.285760e-07	7.016920e-08	1	true	DICPCG	1.047510e-06	8.319520e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.1337        	DILUPBiCGStab	1.350840e-06	3.136790e-08	2	6.156410e-06	3.063320e-08	2	1.467560e-06	9.961860e-08	1	false	DILUPBiCGStab	4.269630e-07	7.005630e-08	1	true	DICPCG	1.237540e-06	7.479960e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.14286       	DILUPBiCGStab	1.377220e-06	2.773720e-08	2	6.655930e-06	3.243700e-08	2	1.522230e-06	3.205050e-08	2	false	DILUPBiCGStab	4.277590e-07	7.003600e-08	1	true	DICPCG	1.390450e-06	6.639720e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.15201       	DILUPBiCGStab	1.850040e-06	4.540450e-08	2	6.536890e-06	3.779940e-08	2	1.518860e-06	8.155290e-08	1	false	DILUPBiCGStab	4.255680e-07	6.978830e-08	1	true	DICPCG	1.094230e-06	7.342450e-08	19	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.16117       	DILUPBiCGStab	1.422890e-06	2.937180e-08	2	5.731280e-06	3.223690e-08	2	1.330750e-06	9.223720e-08	1	false	DILUPBiCGStab	4.275670e-07	6.990360e-08	1	true	DICPCG	1.253720e-06	7.531340e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.17033       	DILUPBiCGStab	1.281420e-06	3.052680e-08	2	6.898140e-06	3.611870e-08	2	1.550090e-06	3.459160e-08	2	false	DILUPBiCGStab	4.272770e-07	7.006300e-08	1	true	DICPCG	1.450800e-06	7.311250e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.17949       	DILUPBiCGStab	1.691490e-06	3.977010e-08	2	7.439840e-06	4.810130e-08	2	1.644860e-06	3.157430e-08	2	false	DILUPBiCGStab	4.285040e-07	7.015570e-08	1	true	DICPCG	1.066330e-06	9.459880e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.18864       	DILUPBiCGStab	1.259960e-06	2.755740e-08	2	5.660150e-06	2.742230e-08	2	1.320410e-06	8.598220e-08	1	false	DILUPBiCGStab	4.273760e-07	7.012540e-08	1	true	DICPCG	1.186870e-06	7.379880e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.1978        	DILUPBiCGStab	1.460740e-06	3.040160e-08	2	7.213800e-06	3.525690e-08	2	1.560510e-06	3.317590e-08	2	false	DILUPBiCGStab	4.278830e-07	7.006400e-08	1	true	DICPCG	1.506520e-06	9.216890e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.20696       	DILUPBiCGStab	1.418980e-06	3.422300e-08	2	6.598630e-06	3.374230e-08	2	1.521090e-06	7.368850e-08	1	false	DILUPBiCGStab	4.266780e-07	6.997860e-08	1	true	DICPCG	1.006840e-06	7.969340e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.21612       	DILUPBiCGStab	1.971430e-06	4.487070e-08	2	6.577380e-06	3.808380e-08	2	1.490070e-06	2.912690e-08	2	false	DILUPBiCGStab	4.290140e-07	7.023080e-08	1	true	DICPCG	1.267730e-06	7.962000e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.22527       	DILUPBiCGStab	1.544530e-06	3.514970e-08	2	6.693170e-06	3.530690e-08	2	1.600220e-06	4.159150e-08	2	false	DILUPBiCGStab	4.269450e-07	7.010550e-08	1	true	DICPCG	1.528970e-06	9.163680e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.23443       	DILUPBiCGStab	1.413930e-06	3.203290e-08	2	6.881050e-06	3.930540e-08	2	1.509920e-06	8.930660e-08	1	false	DILUPBiCGStab	4.274680e-07	6.995910e-08	1	true	DICPCG	1.026480e-06	9.760040e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.24359       	DILUPBiCGStab	1.354520e-06	3.208020e-08	2	6.606900e-06	3.537170e-08	2	1.625560e-06	3.874780e-08	2	false	DILUPBiCGStab	4.264950e-07	6.993170e-08	1	true	DICPCG	1.200380e-06	9.547780e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.25275       	DILUPBiCGStab	1.309310e-06	2.731930e-08	2	6.711170e-06	3.522300e-08	2	1.563700e-06	3.488010e-08	2	false	DILUPBiCGStab	4.270470e-07	6.991170e-08	1	true	DICPCG	1.373930e-06	9.887500e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.2619        	DILUPBiCGStab	1.402660e-06	3.286350e-08	2	6.671680e-06	3.865610e-08	2	1.547760e-06	9.923670e-08	1	false	DILUPBiCGStab	4.264050e-07	6.990990e-08	1	true	DICPCG	9.304590e-07	9.760250e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.27106       	DILUPBiCGStab	1.196510e-06	2.378500e-08	2	5.862120e-06	3.070220e-08	2	1.320700e-06	2.781290e-08	2	false	DILUPBiCGStab	4.273040e-07	6.991270e-08	1	true	DICPCG	1.198880e-06	8.767060e-08	24	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.28022       	DILUPBiCGStab	1.557650e-06	3.528290e-08	2	7.098830e-06	3.991670e-08	2	1.743460e-06	4.372180e-08	2	false	DILUPBiCGStab	4.267330e-07	6.995310e-08	1	true	DICPCG	1.492540e-06	7.943310e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.28938       	DILUPBiCGStab	1.385170e-06	3.084900e-08	2	6.937000e-06	3.977820e-08	2	1.541750e-06	9.606230e-08	1	false	DILUPBiCGStab	4.275400e-07	6.996630e-08	1	true	DICPCG	1.028700e-06	9.045610e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.29853       	DILUPBiCGStab	1.343860e-06	3.148430e-08	2	6.912130e-06	3.644070e-08	2	1.382000e-06	3.345540e-08	2	false	DILUPBiCGStab	4.266790e-07	6.998810e-08	1	true	DICPCG	1.255400e-06	9.805580e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.30769       	DILUPBiCGStab	1.340430e-06	3.009260e-08	2	6.703180e-06	3.720420e-08	2	1.485810e-06	8.023570e-08	1	false	DILUPBiCGStab	4.274640e-07	6.996130e-08	1	true	DICPCG	9.564570e-07	6.794180e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.31685       	DILUPBiCGStab	1.251120e-06	2.857620e-08	2	5.873200e-06	3.061550e-08	2	1.299820e-06	8.661670e-08	1	false	DILUPBiCGStab	4.266980e-07	6.997280e-08	1	true	DICPCG	1.060890e-06	8.076780e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.32601       	DILUPBiCGStab	1.253560e-06	2.565920e-08	2	6.608990e-06	3.434080e-08	2	1.458520e-06	3.111380e-08	2	false	DILUPBiCGStab	4.275070e-07	6.997750e-08	1	true	DICPCG	1.393020e-06	8.335410e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.33516       	DILUPBiCGStab	1.338550e-06	3.075510e-08	2	7.218080e-06	4.189910e-08	2	1.546120e-06	8.808540e-08	1	false	DILUPBiCGStab	4.270260e-07	7.002670e-08	1	true	DICPCG	9.816430e-07	8.894180e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.34432       	DILUPBiCGStab	1.711460e-06	3.928790e-08	2	6.586270e-06	4.065210e-08	2	1.458190e-06	2.853680e-08	2	false	DILUPBiCGStab	4.288060e-07	7.018710e-08	1	true	DICPCG	1.164830e-06	9.386950e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.35348       	DILUPBiCGStab	1.417510e-06	3.120520e-08	2	6.564320e-06	3.621570e-08	2	1.555180e-06	3.947270e-08	2	false	DILUPBiCGStab	4.273630e-07	7.017780e-08	1	true	DICPCG	1.463430e-06	9.204290e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.36264       	DILUPBiCGStab	1.496260e-06	3.248500e-08	2	7.165040e-06	4.351560e-08	2	1.597810e-06	8.913060e-08	1	false	DILUPBiCGStab	4.273860e-07	6.998760e-08	1	true	DICPCG	1.031660e-06	8.270960e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.37179       	DILUPBiCGStab	1.195870e-06	2.692650e-08	2	5.869330e-06	3.062950e-08	2	1.366370e-06	9.527250e-08	1	false	DILUPBiCGStab	4.270150e-07	7.002020e-08	1	true	DICPCG	1.237710e-06	9.902410e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.38095       	DILUPBiCGStab	1.591910e-06	3.369480e-08	2	7.436420e-06	4.143820e-08	2	1.706880e-06	3.729620e-08	2	false	DILUPBiCGStab	4.275640e-07	7.001170e-08	1	true	DICPCG	1.464950e-06	9.746080e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.39011       	DILUPBiCGStab	1.329930e-06	3.115290e-08	2	6.920600e-06	3.692850e-08	2	1.578670e-06	7.984310e-08	1	false	DILUPBiCGStab	4.267610e-07	7.000400e-08	1	true	DICPCG	9.628890e-07	7.812660e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.39927       	DILUPBiCGStab	1.319330e-06	2.886960e-08	2	6.081210e-06	3.179460e-08	2	1.383850e-06	9.614000e-08	1	false	DILUPBiCGStab	4.275760e-07	6.999700e-08	1	true	DICPCG	1.042950e-06	9.213600e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.40842       	DILUPBiCGStab	1.211620e-06	2.649280e-08	2	5.964750e-06	2.896100e-08	2	1.435340e-06	9.305130e-08	1	false	DILUPBiCGStab	4.269770e-07	7.002680e-08	1	true	DICPCG	1.279440e-06	8.963020e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.41758       	DILUPBiCGStab	1.846990e-06	3.882360e-08	2	7.598830e-06	4.303120e-08	2	1.711500e-06	3.598260e-08	2	false	DILUPBiCGStab	4.281130e-07	7.008900e-08	1	true	DICPCG	1.505770e-06	8.700180e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.42674       	DILUPBiCGStab	1.417350e-06	3.264750e-08	2	6.779090e-06	3.756310e-08	2	1.516820e-06	7.830060e-08	1	false	DILUPBiCGStab	4.268520e-07	7.006190e-08	1	true	DICPCG	1.016620e-06	8.319010e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.4359        	DILUPBiCGStab	1.549800e-06	3.617530e-08	2	6.128160e-06	3.248440e-08	2	1.553900e-06	3.001740e-08	2	false	DILUPBiCGStab	4.275960e-07	6.998630e-08	1	true	DICPCG	1.172990e-06	8.142760e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.44505       	DILUPBiCGStab	1.273450e-06	2.819260e-08	2	6.391340e-06	3.100330e-08	2	1.602060e-06	4.128910e-08	2	false	DILUPBiCGStab	4.265700e-07	7.000300e-08	1	true	DICPCG	1.440840e-06	9.209040e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.45421       	DILUPBiCGStab	1.746330e-06	3.948020e-08	2	7.187250e-06	4.274010e-08	2	1.693060e-06	3.263460e-08	2	false	DILUPBiCGStab	4.276880e-07	7.000500e-08	1	true	DICPCG	1.086600e-06	9.853170e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.46337       	DILUPBiCGStab	1.266860e-06	2.408200e-08	2	5.462080e-06	2.494160e-08	2	1.286660e-06	9.335020e-08	1	false	DILUPBiCGStab	4.266960e-07	6.999750e-08	1	true	DICPCG	1.324390e-06	8.771280e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.47253       	DILUPBiCGStab	1.758760e-06	3.798400e-08	2	7.401610e-06	4.100440e-08	2	1.792570e-06	3.864980e-08	2	false	DILUPBiCGStab	4.273030e-07	6.994180e-08	1	true	DICPCG	1.612580e-06	8.258350e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.48168       	DILUPBiCGStab	1.422850e-06	3.242930e-08	2	6.786470e-06	3.199470e-08	2	1.576200e-06	7.486820e-08	1	false	DILUPBiCGStab	4.264430e-07	6.993730e-08	1	true	DICPCG	1.040740e-06	8.223670e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.49084       	DILUPBiCGStab	1.776870e-06	3.937440e-08	2	6.493990e-06	3.541530e-08	2	1.471660e-06	2.960570e-08	2	false	DILUPBiCGStab	4.278940e-07	7.004650e-08	1	true	DICPCG	1.235690e-06	9.491640e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.5           	DILUPBiCGStab	1.415030e-06	3.173970e-08	2	6.575590e-06	3.432220e-08	2	1.545150e-06	4.057550e-08	2	false	DILUPBiCGStab	4.268200e-07	7.004800e-08	1	true	DICPCG	1.446320e-06	8.641430e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.50916       	DILUPBiCGStab	1.400430e-06	3.022260e-08	2	7.471040e-06	4.145770e-08	2	1.699360e-06	3.933880e-08	2	false	DILUPBiCGStab	4.264020e-07	6.979490e-08	1	true	DICPCG	1.638240e-06	9.365840e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.51832       	DILUPBiCGStab	1.412620e-06	3.027350e-08	2	7.123120e-06	3.910720e-08	2	1.676030e-06	3.274330e-08	2	false	DILUPBiCGStab	4.264170e-07	6.988750e-08	1	true	DICPCG	1.072840e-06	9.344430e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.52747       	DILUPBiCGStab	1.544970e-06	3.581270e-08	2	6.246050e-06	3.543810e-08	2	1.499430e-06	2.981920e-08	2	false	DILUPBiCGStab	4.276270e-07	6.996450e-08	1	true	DICPCG	1.134450e-06	9.107130e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.53663       	DILUPBiCGStab	1.367430e-06	2.966000e-08	2	6.587420e-06	3.371850e-08	2	1.529100e-06	3.949020e-08	2	false	DILUPBiCGStab	4.268810e-07	7.005520e-08	1	true	DICPCG	1.399660e-06	9.868090e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.54579       	DILUPBiCGStab	1.496340e-06	3.205290e-08	2	6.970880e-06	4.146890e-08	2	1.661860e-06	3.493950e-08	2	false	DILUPBiCGStab	4.267940e-07	6.988920e-08	1	true	DICPCG	1.007770e-06	8.957340e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.55495       	DILUPBiCGStab	1.063420e-06	9.687120e-08	1	5.876330e-06	2.722360e-08	2	1.343950e-06	3.367340e-08	2	false	DILUPBiCGStab	4.265500e-07	6.993960e-08	1	true	DICPCG	1.117950e-06	9.634400e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.5641        	DILUPBiCGStab	1.701680e-06	3.901060e-08	2	6.823350e-06	3.268940e-08	2	1.528600e-06	3.457910e-08	2	false	DILUPBiCGStab	4.275960e-07	6.997570e-08	1	true	DICPCG	1.428070e-06	9.204780e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.57326       	DILUPBiCGStab	1.374180e-06	3.083410e-08	2	7.303690e-06	3.902670e-08	2	1.534820e-06	8.309770e-08	1	false	DILUPBiCGStab	4.265380e-07	6.999130e-08	1	true	DICPCG	9.511590e-07	8.479090e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.58242       	DILUPBiCGStab	1.122670e-06	2.310970e-08	2	5.659050e-06	2.927620e-08	2	1.247370e-06	8.907470e-08	1	false	DILUPBiCGStab	4.263590e-07	6.980650e-08	1	true	DICPCG	9.613430e-07	9.393080e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.59158       	DILUPBiCGStab	1.332410e-06	3.002080e-08	2	6.276630e-06	3.351160e-08	2	1.463900e-06	3.529030e-08	2	false	DILUPBiCGStab	4.261500e-07	6.985340e-08	1	true	DICPCG	1.216050e-06	9.292460e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.60073       	DILUPBiCGStab	1.355730e-06	2.886420e-08	2	6.915170e-06	3.356240e-08	2	1.572230e-06	3.550580e-08	2	false	DILUPBiCGStab	4.264590e-07	6.978410e-08	1	true	DICPCG	1.408380e-06	9.818750e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.60989       	DILUPBiCGStab	1.328670e-06	2.957300e-08	2	7.179680e-06	3.971940e-08	2	1.499660e-06	8.785130e-08	1	false	DILUPBiCGStab	4.264530e-07	6.989930e-08	1	true	DICPCG	1.005560e-06	9.704940e-08	26	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.61905       	DILUPBiCGStab	1.664940e-06	3.792600e-08	2	6.471840e-06	3.541690e-08	2	1.471020e-06	3.081270e-08	2	false	DILUPBiCGStab	4.279720e-07	7.003490e-08	1	true	DICPCG	1.158860e-06	8.502020e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.62821       	DILUPBiCGStab	1.425970e-06	3.098350e-08	2	6.728820e-06	3.794410e-08	2	1.522730e-06	3.952940e-08	2	false	DILUPBiCGStab	4.268670e-07	7.007860e-08	1	true	DICPCG	1.438510e-06	9.384380e-08	24	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.63736       	DILUPBiCGStab	1.384000e-06	2.940330e-08	2	7.173300e-06	4.021580e-08	2	1.580260e-06	3.260080e-08	2	false	DILUPBiCGStab	4.266750e-07	6.986180e-08	1	true	DICPCG	9.970710e-07	9.827200e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.64652       	DILUPBiCGStab	1.257890e-06	2.738840e-08	2	6.106370e-06	3.026570e-08	2	1.352970e-06	3.416900e-08	2	false	DILUPBiCGStab	4.267300e-07	6.996450e-08	1	true	DICPCG	1.176270e-06	8.219720e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.65568       	DILUPBiCGStab	1.280940e-06	2.784510e-08	2	6.845490e-06	3.355840e-08	2	1.530860e-06	3.292990e-08	2	false	DILUPBiCGStab	4.264550e-07	6.981690e-08	1	true	DICPCG	1.408710e-06	7.868610e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.66484       	DILUPBiCGStab	1.270690e-06	2.559160e-08	2	6.907430e-06	3.742990e-08	2	1.520530e-06	9.568610e-08	1	false	DILUPBiCGStab	4.265640e-07	6.992170e-08	1	true	DICPCG	1.035180e-06	9.785780e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.67399       	DILUPBiCGStab	1.785370e-06	4.278860e-08	2	6.583650e-06	3.647330e-08	2	1.469920e-06	3.071050e-08	2	false	DILUPBiCGStab	4.278710e-07	7.002670e-08	1	true	DICPCG	1.132670e-06	9.615930e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.68315       	DILUPBiCGStab	1.469140e-06	3.332010e-08	2	6.955670e-06	3.745020e-08	2	1.571160e-06	4.112090e-08	2	false	DILUPBiCGStab	4.265690e-07	7.005640e-08	1	true	DICPCG	1.391460e-06	8.621640e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.69231       	DILUPBiCGStab	1.378270e-06	3.000120e-08	2	7.301540e-06	3.758800e-08	2	1.719570e-06	3.790170e-08	2	false	DILUPBiCGStab	4.261640e-07	6.975720e-08	1	true	DICPCG	1.592880e-06	9.661700e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.70147       	DILUPBiCGStab	1.532690e-06	3.451460e-08	2	7.580960e-06	4.267280e-08	2	1.723750e-06	3.552480e-08	2	false	DILUPBiCGStab	4.258140e-07	6.980680e-08	1	true	DICPCG	1.030130e-06	7.644790e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.71062       	DILUPBiCGStab	1.175490e-06	2.462110e-08	2	5.835990e-06	3.118930e-08	2	1.363600e-06	3.026820e-08	2	false	DILUPBiCGStab	4.263450e-07	6.976780e-08	1	true	DICPCG	1.110420e-06	8.717140e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.71978       	DILUPBiCGStab	1.454580e-06	3.482090e-08	2	6.601630e-06	3.510640e-08	2	1.617310e-06	4.030640e-08	2	false	DILUPBiCGStab	4.261770e-07	6.988040e-08	1	true	DICPCG	1.433970e-06	9.903080e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.72894       	DILUPBiCGStab	1.373760e-06	2.854350e-08	2	7.136510e-06	4.013050e-08	2	1.579280e-06	3.154610e-08	2	false	DILUPBiCGStab	4.266600e-07	6.983770e-08	1	true	DICPCG	9.715160e-07	7.584460e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.7381        	DILUPBiCGStab	1.136320e-06	2.437750e-08	2	5.794860e-06	2.469420e-08	2	1.339100e-06	3.234170e-08	2	false	DILUPBiCGStab	4.263860e-07	6.992500e-08	1	true	DICPCG	1.124670e-06	8.013510e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.74725       	DILUPBiCGStab	1.825960e-06	4.028210e-08	2	7.377740e-06	3.677200e-08	2	1.680240e-06	3.378390e-08	2	false	DILUPBiCGStab	4.277540e-07	7.001470e-08	1	true	DICPCG	1.457590e-06	9.227220e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.75641       	DILUPBiCGStab	1.420860e-06	3.183060e-08	2	6.982730e-06	3.539300e-08	2	1.527890e-06	7.700660e-08	1	false	DILUPBiCGStab	4.265090e-07	7.000450e-08	1	true	DICPCG	1.011240e-06	8.449030e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.76557       	DILUPBiCGStab	1.135090e-06	2.465010e-08	2	5.871990e-06	3.068030e-08	2	1.311490e-06	9.877160e-08	1	false	DILUPBiCGStab	4.265980e-07	6.983900e-08	1	true	DICPCG	1.072790e-06	8.519380e-08	23	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.77473       	DILUPBiCGStab	1.324090e-06	2.949830e-08	2	6.576220e-06	3.221680e-08	2	1.562220e-06	4.023740e-08	2	false	DILUPBiCGStab	4.261280e-07	6.986400e-08	1	true	DICPCG	1.447410e-06	9.189040e-08	25	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.78388       	DILUPBiCGStab	1.835560e-06	4.316920e-08	2	7.307390e-06	4.373400e-08	2	1.650640e-06	7.338660e-08	1	false	DILUPBiCGStab	4.275940e-07	6.999970e-08	1	true	DICPCG	1.010170e-06	7.986790e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.79304       	DILUPBiCGStab	1.298290e-06	2.737070e-08	2	5.420090e-06	2.731330e-08	2	1.283460e-06	8.314280e-08	1	false	DILUPBiCGStab	4.263410e-07	6.997010e-08	1	true	DICPCG	1.245340e-06	8.975200e-08	21	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.8022        	DILUPBiCGStab	1.525050e-06	3.146690e-08	2	7.051770e-06	3.724510e-08	2	1.702240e-06	3.263740e-08	2	false	DILUPBiCGStab	4.267470e-07	6.986230e-08	1	true	DICPCG	1.453420e-06	8.531020e-08	28	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.81136       	DILUPBiCGStab	1.422150e-06	3.305510e-08	2	6.629010e-06	3.264250e-08	2	1.559500e-06	7.784310e-08	1	false	DILUPBiCGStab	4.259120e-07	6.985910e-08	1	true	DICPCG	9.902020e-07	9.403230e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.82051       	DILUPBiCGStab	1.596820e-06	3.664450e-08	2	6.103410e-06	3.228120e-08	2	1.516420e-06	3.242390e-08	2	false	DILUPBiCGStab	4.271950e-07	6.993050e-08	1	true	DICPCG	1.206710e-06	9.963920e-08	27	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.82967       	DILUPBiCGStab	1.331750e-06	2.737380e-08	2	6.256220e-06	3.022290e-08	2	1.500710e-06	3.708180e-08	2	false	DILUPBiCGStab	4.262620e-07	6.992850e-08	1	true	DICPCG	1.524220e-06	8.704610e-08	20	true	diagonal	0.000000e+00	0.000000e+00	0	true
7.83883       	DILUPBiCGStab	1.288310e-06	2.849480e-08	2	6.414050e-06	3.480480e-08	2	1.506130e-06	8.914520e-08	1	false	DILUPBiCGStab	4.263220e-07	6.980770e-08	1	true	DICPCG	1.053370e-06	9.535830e-08	22	true	diagonal	0.000000e+00	0.000000e+00	0	true
