# Region type : patch inlet
# Faces       : 460
# Area        : 1.000000e-04
# Scale factor: 1.000000e+00
# Time        	areaAverage(T)
3.24901       	2.931500e+02
3.25818       	2.931500e+02
3.26734       	2.931500e+02
3.27651       	2.931500e+02
3.28568       	2.931500e+02
3.29485       	2.931500e+02
3.30401       	2.931500e+02
3.31318       	2.931500e+02
3.32235       	2.931500e+02
3.33152       	2.931500e+02
3.34068       	2.931500e+02
3.34985       	2.931500e+02
3.35902       	2.931500e+02
3.36819       	2.931500e+02
3.37735       	2.931500e+02
3.38652       	2.931500e+02
3.39569       	2.931500e+02
3.40486       	2.931500e+02
3.41402       	2.931500e+02
3.42319       	2.931500e+02
3.43236       	2.931500e+02
3.44153       	2.931500e+02
3.45069       	2.931500e+02
3.45986       	2.931500e+02
3.46903       	2.931500e+02
3.4782        	2.931500e+02
3.48736       	2.931500e+02
3.49653       	2.931500e+02
3.5057        	2.931500e+02
3.51487       	2.931500e+02
3.52403       	2.931500e+02
3.5332        	2.931500e+02
3.54237       	2.931500e+02
3.55154       	2.931500e+02
3.5607        	2.931500e+02
3.56987       	2.931500e+02
3.57904       	2.931500e+02
3.58821       	2.931500e+02
3.59737       	2.931500e+02
3.60654       	2.931500e+02
3.61571       	2.931500e+02
3.62488       	2.931500e+02
3.63404       	2.931500e+02
3.64321       	2.931500e+02
3.65238       	2.931500e+02
3.66155       	2.931500e+02
3.67071       	2.931500e+02
3.67988       	2.931500e+02
3.68905       	2.931500e+02
3.69822       	2.931500e+02
3.70738       	2.931500e+02
3.71655       	2.931500e+02
3.72572       	2.931500e+02
3.73489       	2.931500e+02
3.74405       	2.931500e+02
3.75322       	2.931500e+02
3.76239       	2.931500e+02
3.77156       	2.931500e+02
3.78072       	2.931500e+02
3.78989       	2.931500e+02
3.79906       	2.931500e+02
3.80823       	2.931500e+02
3.81739       	2.931500e+02
3.82656       	2.931500e+02
3.83573       	2.931500e+02
3.8449        	2.931500e+02
3.85406       	2.931500e+02
3.86323       	2.931500e+02
3.8724        	2.931500e+02
3.88157       	2.931500e+02
3.89073       	2.931500e+02
3.8999        	2.931500e+02
3.90907       	2.931500e+02
3.91824       	2.931500e+02
3.9274        	2.931500e+02
3.93657       	2.931500e+02
3.94574       	2.931500e+02
3.95491       	2.931500e+02
3.96407       	2.931500e+02
3.97324       	2.931500e+02
3.98241       	2.931500e+02
3.99158       	2.931500e+02
4.00074       	2.931500e+02
4.00991       	2.931500e+02
4.01908       	2.931500e+02
4.02825       	2.931500e+02
4.03741       	2.931500e+02
4.04658       	2.931500e+02
4.05575       	2.931500e+02
4.06492       	2.931500e+02
4.07408       	2.931500e+02
4.08325       	2.931500e+02
4.09242       	2.931500e+02
4.10159       	2.931500e+02
4.11075       	2.931500e+02
4.11992       	2.931500e+02
4.12909       	2.931500e+02
4.13826       	2.931500e+02
4.14742       	2.931500e+02
4.15659       	2.931500e+02
4.16576       	2.931500e+02
4.17493       	2.931500e+02
4.18409       	2.931500e+02
4.19326       	2.931500e+02
4.20243       	2.931500e+02
4.2116        	2.931500e+02
4.22076       	2.931500e+02
4.22993       	2.931500e+02
4.2391        	2.931500e+02
4.24827       	2.931500e+02
4.25743       	2.931500e+02
4.2666        	2.931500e+02
4.27577       	2.931500e+02
4.28494       	2.931500e+02
4.2941        	2.931500e+02
4.30327       	2.931500e+02
4.31244       	2.931500e+02
4.32161       	2.931500e+02
4.33077       	2.931500e+02
4.33994       	2.931500e+02
4.34911       	2.931500e+02
4.35828       	2.931500e+02
4.36744       	2.931500e+02
4.37661       	2.931500e+02
4.38578       	2.931500e+02
4.39495       	2.931500e+02
4.40411       	2.931500e+02
4.41328       	2.931500e+02
4.42245       	2.931500e+02
4.43162       	2.931500e+02
4.44078       	2.931500e+02
4.44995       	2.931500e+02
4.45912       	2.931500e+02
4.46829       	2.931500e+02
4.47745       	2.931500e+02
4.48662       	2.931500e+02
4.49579       	2.931500e+02
4.50496       	2.931500e+02
4.51412       	2.931500e+02
4.52329       	2.931500e+02
4.53246       	2.931500e+02
4.54163       	2.931500e+02
4.55079       	2.931500e+02
4.55996       	2.931500e+02
4.56913       	2.931500e+02
4.5783        	2.931500e+02
4.58746       	2.931500e+02
4.59663       	2.931500e+02
4.6058        	2.931500e+02
4.61497       	2.931500e+02
4.62413       	2.931500e+02
4.6333        	2.931500e+02
4.64247       	2.931500e+02
4.65164       	2.931500e+02
4.6608        	2.931500e+02
4.66997       	2.931500e+02
4.67914       	2.931500e+02
4.68831       	2.931500e+02
4.69747       	2.931500e+02
4.70664       	2.931500e+02
4.71581       	2.931500e+02
4.72498       	2.931500e+02
4.73414       	2.931500e+02
4.74331       	2.931500e+02
4.75248       	2.931500e+02
4.76165       	2.931500e+02
4.77081       	2.931500e+02
4.77998       	2.931500e+02
4.78915       	2.931500e+02
4.79832       	2.931500e+02
4.80748       	2.931500e+02
4.81665       	2.931500e+02
4.82582       	2.931500e+02
4.83499       	2.931500e+02
4.84415       	2.931500e+02
4.85332       	2.931500e+02
4.86249       	2.931500e+02
4.87166       	2.931500e+02
4.88082       	2.931500e+02
4.88999       	2.931500e+02
4.89916       	2.931500e+02
4.90833       	2.931500e+02
4.91749       	2.931500e+02
4.92666       	2.931500e+02
4.93583       	2.931500e+02
4.945         	2.931500e+02
4.95416       	2.931500e+02
4.96333       	2.931500e+02
4.9725        	2.931500e+02
4.98167       	2.931500e+02
4.99083       	2.931500e+02
5             	2.931500e+02
5.00916       	2.931500e+02
5.01832       	2.931500e+02
5.02747       	2.931500e+02
5.03663       	2.931500e+02
5.04579       	2.931500e+02
5.05495       	2.931500e+02
5.0641        	2.931500e+02
5.07326       	2.931500e+02
5.08242       	2.931500e+02
5.09158       	2.931500e+02
5.10073       	2.931500e+02
5.10989       	2.931500e+02
5.11905       	2.931500e+02
5.12821       	2.931500e+02
5.13736       	2.931500e+02
5.14652       	2.931500e+02
5.15568       	2.931500e+02
5.16484       	2.931500e+02
5.17399       	2.931500e+02
5.18315       	2.931500e+02
5.19231       	2.931500e+02
5.20147       	2.931500e+02
5.21062       	2.931500e+02
5.21978       	2.931500e+02
5.22894       	2.931500e+02
5.2381        	2.931500e+02
5.24725       	2.931500e+02
5.25641       	2.931500e+02
5.26557       	2.931500e+02
5.27473       	2.931500e+02
5.28388       	2.931500e+02
5.29304       	2.931500e+02
5.3022        	2.931500e+02
5.31136       	2.931500e+02
5.32051       	2.931500e+02
5.32967       	2.931500e+02
5.33883       	2.931500e+02
5.34799       	2.931500e+02
5.35714       	2.931500e+02
5.3663        	2.931500e+02
5.37546       	2.931500e+02
5.38462       	2.931500e+02
5.39377       	2.931500e+02
5.40293       	2.931500e+02
5.41209       	2.931500e+02
5.42125       	2.931500e+02
5.4304        	2.931500e+02
5.43956       	2.931500e+02
5.44872       	2.931500e+02
5.45788       	2.931500e+02
5.46703       	2.931500e+02
5.47619       	2.931500e+02
5.48535       	2.931500e+02
5.49451       	2.931500e+02
5.50366       	2.931500e+02
5.51282       	2.931500e+02
5.52198       	2.931500e+02
5.53114       	2.931500e+02
5.54029       	2.931500e+02
5.54945       	2.931500e+02
5.55861       	2.931500e+02
5.56777       	2.931500e+02
5.57692       	2.931500e+02
5.58608       	2.931500e+02
5.59524       	2.931500e+02
5.6044        	2.931500e+02
5.61355       	2.931500e+02
5.62271       	2.931500e+02
5.63187       	2.931500e+02
5.64103       	2.931500e+02
5.65018       	2.931500e+02
5.65934       	2.931500e+02
5.6685        	2.931500e+02
5.67766       	2.931500e+02
5.68681       	2.931500e+02
5.69597       	2.931500e+02
5.70513       	2.931500e+02
5.71429       	2.931500e+02
5.72344       	2.931500e+02
5.7326        	2.931500e+02
5.74176       	2.931500e+02
5.75092       	2.931500e+02
5.76007       	2.931500e+02
5.76923       	2.931500e+02
5.77839       	2.931500e+02
5.78755       	2.931500e+02
5.7967        	2.931500e+02
5.80586       	2.931500e+02
5.81502       	2.931500e+02
5.82418       	2.931500e+02
5.83333       	2.931500e+02
5.84249       	2.931500e+02
5.85165       	2.931500e+02
5.86081       	2.931500e+02
5.86996       	2.931500e+02
5.87912       	2.931500e+02
5.88828       	2.931500e+02
5.89744       	2.931500e+02
5.90659       	2.931500e+02
5.91575       	2.931500e+02
5.92491       	2.931500e+02
5.93407       	2.931500e+02
5.94322       	2.931500e+02
5.95238       	2.931500e+02
5.96154       	2.931500e+02
5.9707        	2.931500e+02
5.97985       	2.931500e+02
5.98901       	2.931500e+02
5.99817       	2.931500e+02
6.00733       	2.931500e+02
6.01648       	2.931500e+02
6.02564       	2.931500e+02
6.0348        	2.931500e+02
6.04396       	2.931500e+02
6.05311       	2.931500e+02
6.06227       	2.931500e+02
6.07143       	2.931500e+02
6.08059       	2.931500e+02
6.08974       	2.931500e+02
6.0989        	2.931500e+02
6.10806       	2.931500e+02
6.11722       	2.931500e+02
6.12637       	2.931500e+02
6.13553       	2.931500e+02
6.14469       	2.931500e+02
6.15385       	2.931500e+02
6.163         	2.931500e+02
6.17216       	2.931500e+02
6.18132       	2.931500e+02
6.19048       	2.931500e+02
6.19963       	2.931500e+02
6.20879       	2.931500e+02
6.21795       	2.931500e+02
6.22711       	2.931500e+02
6.23626       	2.931500e+02
6.24542       	2.931500e+02
6.25458       	2.931500e+02
6.26374       	2.931500e+02
6.27289       	2.931500e+02
6.28205       	2.931500e+02
6.29121       	2.931500e+02
6.30037       	2.931500e+02
6.30952       	2.931500e+02
6.31868       	2.931500e+02
6.32784       	2.931500e+02
6.337         	2.931500e+02
6.34615       	2.931500e+02
6.35531       	2.931500e+02
6.36447       	2.931500e+02
6.37363       	2.931500e+02
6.38278       	2.931500e+02
6.39194       	2.931500e+02
6.4011        	2.931500e+02
6.41026       	2.931500e+02
6.41941       	2.931500e+02
6.42857       	2.931500e+02
6.43773       	2.931500e+02
6.44689       	2.931500e+02
6.45604       	2.931500e+02
6.4652        	2.931500e+02
6.47436       	2.931500e+02
6.48352       	2.931500e+02
6.49267       	2.931500e+02
6.50183       	2.931500e+02
6.51099       	2.931500e+02
6.52015       	2.931500e+02
6.5293        	2.931500e+02
6.53846       	2.931500e+02
6.54762       	2.931500e+02
6.55678       	2.931500e+02
6.56593       	2.931500e+02
6.57509       	2.931500e+02
6.58425       	2.931500e+02
6.59341       	2.931500e+02
6.60256       	2.931500e+02
6.61172       	2.931500e+02
6.62088       	2.931500e+02
6.63004       	2.931500e+02
6.63919       	2.931500e+02
6.64835       	2.931500e+02
6.65751       	2.931500e+02
6.66667       	2.931500e+02
6.67582       	2.931500e+02
6.68498       	2.931500e+02
6.69414       	2.931500e+02
6.7033        	2.931500e+02
6.71245       	2.931500e+02
6.72161       	2.931500e+02
6.73077       	2.931500e+02
6.73993       	2.931500e+02
6.74908       	2.931500e+02
6.75824       	2.931500e+02
6.7674        	2.931500e+02
6.77656       	2.931500e+02
6.78571       	2.931500e+02
6.79487       	2.931500e+02
6.80403       	2.931500e+02
6.81319       	2.931500e+02
6.82234       	2.931500e+02
6.8315        	2.931500e+02
6.84066       	2.931500e+02
6.84982       	2.931500e+02
6.85897       	2.931500e+02
6.86813       	2.931500e+02
6.87729       	2.931500e+02
6.88645       	2.931500e+02
6.8956        	2.931500e+02
6.90476       	2.931500e+02
6.91392       	2.931500e+02
6.92308       	2.931500e+02
6.93223       	2.931500e+02
6.94139       	2.931500e+02
6.95055       	2.931500e+02
6.95971       	2.931500e+02
6.96886       	2.931500e+02
6.97802       	2.931500e+02
6.98718       	2.931500e+02
6.99634       	2.931500e+02
7.00549       	2.931500e+02
7.01465       	2.931500e+02
7.02381       	2.931500e+02
7.03297       	2.931500e+02
7.04212       	2.931500e+02
7.05128       	2.931500e+02
7.06044       	2.931500e+02
7.0696        	2.931500e+02
7.07875       	2.931500e+02
7.08791       	2.931500e+02
7.09707       	2.931500e+02
7.10623       	2.931500e+02
7.11538       	2.931500e+02
7.12454       	2.931500e+02
7.1337        	2.931500e+02
7.14286       	2.931500e+02
7.15201       	2.931500e+02
7.16117       	2.931500e+02
7.17033       	2.931500e+02
7.17949       	2.931500e+02
7.18864       	2.931500e+02
7.1978        	2.931500e+02
7.20696       	2.931500e+02
7.21612       	2.931500e+02
7.22527       	2.931500e+02
7.23443       	2.931500e+02
7.24359       	2.931500e+02
7.25275       	2.931500e+02
7.2619        	2.931500e+02
7.27106       	2.931500e+02
7.28022       	2.931500e+02
7.28938       	2.931500e+02
7.29853       	2.931500e+02
7.30769       	2.931500e+02
7.31685       	2.931500e+02
7.32601       	2.931500e+02
7.33516       	2.931500e+02
7.34432       	2.931500e+02
7.35348       	2.931500e+02
7.36264       	2.931500e+02
7.37179       	2.931500e+02
7.38095       	2.931500e+02
7.39011       	2.931500e+02
7.39927       	2.931500e+02
7.40842       	2.931500e+02
7.41758       	2.931500e+02
7.42674       	2.931500e+02
7.4359        	2.931500e+02
7.44505       	2.931500e+02
7.45421       	2.931500e+02
7.46337       	2.931500e+02
7.47253       	2.931500e+02
7.48168       	2.931500e+02
7.49084       	2.931500e+02
7.5           	2.931500e+02
7.50916       	2.931500e+02
7.51832       	2.931500e+02
7.52747       	2.931500e+02
7.53663       	2.931500e+02
7.54579       	2.931500e+02
7.55495       	2.931500e+02
7.5641        	2.931500e+02
7.57326       	2.931500e+02
7.58242       	2.931500e+02
7.59158       	2.931500e+02
7.60073       	2.931500e+02
7.60989       	2.931500e+02
7.61905       	2.931500e+02
7.62821       	2.931500e+02
7.63736       	2.931500e+02
7.64652       	2.931500e+02
7.65568       	2.931500e+02
7.66484       	2.931500e+02
7.67399       	2.931500e+02
7.68315       	2.931500e+02
7.69231       	2.931500e+02
7.70147       	2.931500e+02
7.71062       	2.931500e+02
7.71978       	2.931500e+02
7.72894       	2.931500e+02
7.7381        	2.931500e+02
7.74725       	2.931500e+02
7.75641       	2.931500e+02
7.76557       	2.931500e+02
7.77473       	2.931500e+02
7.78388       	2.931500e+02
7.79304       	2.931500e+02
7.8022        	2.931500e+02
7.81136       	2.931500e+02
7.82051       	2.931500e+02
7.82967       	2.931500e+02
7.83883       	2.931500e+02
7.84799       	2.931500e+02
7.85714       	2.931500e+02
7.8663        	2.931500e+02
7.87546       	2.931500e+02
7.88462       	2.931500e+02
7.89377       	2.931500e+02
7.90293       	2.931500e+02
7.91209       	2.931500e+02
7.92125       	2.931500e+02
7.9304        	2.931500e+02
7.93956       	2.931500e+02
7.94872       	2.931500e+02
7.95788       	2.931500e+02
7.96703       	2.931500e+02
7.97619       	2.931500e+02
7.98535       	2.931500e+02
7.99451       	2.931500e+02
8.00366       	2.931500e+02
8.01282       	2.931500e+02
8.02198       	2.931500e+02
8.03114       	2.931500e+02
8.04029       	2.931500e+02
8.04945       	2.931500e+02
8.05861       	2.931500e+02
8.06777       	2.931500e+02
8.07692       	2.931500e+02
8.08608       	2.931500e+02
8.09524       	2.931500e+02
8.1044        	2.931500e+02
8.11355       	2.931500e+02
8.12271       	2.931500e+02
8.13187       	2.931500e+02
8.14103       	2.931500e+02
8.15018       	2.931500e+02
8.15934       	2.931500e+02
8.1685        	2.931500e+02
8.17766       	2.931500e+02
8.18681       	2.931500e+02
8.19597       	2.931500e+02
8.20513       	2.931500e+02
8.21429       	2.931500e+02
8.22344       	2.931500e+02
8.2326        	2.931500e+02
8.24176       	2.931500e+02
8.25092       	2.931500e+02
8.26007       	2.931500e+02
8.26923       	2.931500e+02
8.27839       	2.931500e+02
8.28755       	2.931500e+02
8.2967        	2.931500e+02
8.30586       	2.931500e+02
8.31502       	2.931500e+02
8.32418       	2.931500e+02
8.33333       	2.931500e+02
8.34249       	2.931500e+02
8.35165       	2.931500e+02
8.36081       	2.931500e+02
8.36996       	2.931500e+02
8.37912       	2.931500e+02
8.38828       	2.931500e+02
8.39744       	2.931500e+02
8.40659       	2.931500e+02
8.41575       	2.931500e+02
8.42491       	2.931500e+02
8.43407       	2.931500e+02
8.44322       	2.931500e+02
8.45238       	2.931500e+02
8.46154       	2.931500e+02
8.4707        	2.931500e+02
8.47985       	2.931500e+02
8.48901       	2.931500e+02
8.49817       	2.931500e+02
8.50733       	2.931500e+02
8.51648       	2.931500e+02
8.52564       	2.931500e+02
8.5348        	2.931500e+02
8.54396       	2.931500e+02
8.55311       	2.931500e+02
8.56227       	2.931500e+02
8.57143       	2.931500e+02
8.58059       	2.931500e+02
8.58974       	2.931500e+02
8.5989        	2.931500e+02
8.60806       	2.931500e+02
8.61722       	2.931500e+02
8.62637       	2.931500e+02
8.63553       	2.931500e+02
8.64469       	2.931500e+02
8.65385       	2.931500e+02
8.663         	2.931500e+02
8.67216       	2.931500e+02
8.68132       	2.931500e+02
8.69048       	2.931500e+02
8.69963       	2.931500e+02
8.70879       	2.931500e+02
8.71795       	2.931500e+02
8.72711       	2.931500e+02
8.73626       	2.931500e+02
8.74542       	2.931500e+02
8.75458       	2.931500e+02
8.76374       	2.931500e+02
8.77289       	2.931500e+02
8.78205       	2.931500e+02
8.79121       	2.931500e+02
8.80037       	2.931500e+02
8.80952       	2.931500e+02
8.81868       	2.931500e+02
8.82784       	2.931500e+02
8.837         	2.931500e+02
8.84615       	2.931500e+02
8.85531       	2.931500e+02
8.86447       	2.931500e+02
8.87363       	2.931500e+02
8.88278       	2.931500e+02
8.89194       	2.931500e+02
8.9011        	2.931500e+02
8.91026       	2.931500e+02
8.91941       	2.931500e+02
8.92857       	2.931500e+02
8.93773       	2.931500e+02
8.94689       	2.931500e+02
8.95604       	2.931500e+02
8.9652        	2.931500e+02
8.97436       	2.931500e+02
8.98352       	2.931500e+02
8.99267       	2.931500e+02
9.00183       	2.931500e+02
9.01099       	2.931500e+02
9.02015       	2.931500e+02
9.0293        	2.931500e+02
9.03846       	2.931500e+02
9.04762       	2.931500e+02
9.05678       	2.931500e+02
9.06593       	2.931500e+02
9.07509       	2.931500e+02
9.08425       	2.931500e+02
9.09341       	2.931500e+02
9.10256       	2.931500e+02
9.11172       	2.931500e+02
9.12088       	2.931500e+02
9.13004       	2.931500e+02
9.13919       	2.931500e+02
9.14835       	2.931500e+02
9.15751       	2.931500e+02
9.16667       	2.931500e+02
9.17582       	2.931500e+02
9.18498       	2.931500e+02
9.19414       	2.931500e+02
9.2033        	2.931500e+02
9.21245       	2.931500e+02
9.22161       	2.931500e+02
9.23077       	2.931500e+02
9.23993       	2.931500e+02
9.24908       	2.931500e+02
9.25824       	2.931500e+02
9.2674        	2.931500e+02
9.27656       	2.931500e+02
9.28571       	2.931500e+02
9.29487       	2.931500e+02
9.30403       	2.931500e+02
9.31319       	2.931500e+02
9.32234       	2.931500e+02
9.3315        	2.931500e+02
9.34066       	2.931500e+02
9.34982       	2.931500e+02
9.35897       	2.931500e+02
9.36813       	2.931500e+02
9.37729       	2.931500e+02
9.38645       	2.931500e+02
9.3956        	2.931500e+02
9.40476       	2.931500e+02
9.41392       	2.931500e+02
9.42308       	2.931500e+02
9.43223       	2.931500e+02
9.44139       	2.931500e+02
9.45055       	2.931500e+02
9.45971       	2.931500e+02
9.46886       	2.931500e+02
9.47802       	2.931500e+02
9.48718       	2.931500e+02
9.49634       	2.931500e+02
9.50549       	2.931500e+02
9.51465       	2.931500e+02
9.52381       	2.931500e+02
9.53297       	2.931500e+02
9.54212       	2.931500e+02
9.55128       	2.931500e+02
9.56044       	2.931500e+02
9.5696        	2.931500e+02
9.57875       	2.931500e+02
9.58791       	2.931500e+02
9.59707       	2.931500e+02
9.60623       	2.931500e+02
9.61538       	2.931500e+02
9.62454       	2.931500e+02
9.6337        	2.931500e+02
9.64286       	2.931500e+02
9.65201       	2.931500e+02
9.66117       	2.931500e+02
9.67033       	2.931500e+02
9.67949       	2.931500e+02
9.68864       	2.931500e+02
9.6978        	2.931500e+02
9.70696       	2.931500e+02
9.71612       	2.931500e+02
9.72527       	2.931500e+02
9.73443       	2.931500e+02
9.74359       	2.931500e+02
9.75275       	2.931500e+02
9.7619        	2.931500e+02
9.77106       	2.931500e+02
9.78022       	2.931500e+02
9.78938       	2.931500e+02
9.79853       	2.931500e+02
9.80769       	2.931500e+02
9.81685       	2.931500e+02
9.82601       	2.931500e+02
9.83516       	2.931500e+02
9.84432       	2.931500e+02
9.85348       	2.931500e+02
9.86264       	2.931500e+02
9.87179       	2.931500e+02
9.88095       	2.931500e+02
9.89011       	2.931500e+02
9.89927       	2.931500e+02
9.90842       	2.931500e+02
9.91758       	2.931500e+02
9.92674       	2.931500e+02
9.9359        	2.931500e+02
9.94505       	2.931500e+02
9.95421       	2.931500e+02
9.96337       	2.931500e+02
9.97253       	2.931500e+02
9.98168       	2.931500e+02
9.99084       	2.931500e+02
10            	2.931500e+02
10.0092       	2.931500e+02
10.0183       	2.931500e+02
10.0275       	2.931500e+02
10.0366       	2.931500e+02
10.0458       	2.931500e+02
10.0549       	2.931500e+02
10.0641       	2.931500e+02
10.0733       	2.931500e+02
10.0824       	2.931500e+02
10.0916       	2.931500e+02
10.1007       	2.931500e+02
10.1099       	2.931500e+02
10.119        	2.931500e+02
10.1282       	2.931500e+02
10.1374       	2.931500e+02
10.1465       	2.931500e+02
10.1557       	2.931500e+02
10.1648       	2.931500e+02
10.174        	2.931500e+02
10.1832       	2.931500e+02
10.1923       	2.931500e+02
10.2015       	2.931500e+02
10.2106       	2.931500e+02
10.2198       	2.931500e+02
10.2289       	2.931500e+02
10.2381       	2.931500e+02
10.2473       	2.931500e+02
10.2564       	2.931500e+02
10.2656       	2.931500e+02
10.2747       	2.931500e+02
10.2839       	2.931500e+02
10.293        	2.931500e+02
10.3022       	2.931500e+02
10.3114       	2.931500e+02
10.3205       	2.931500e+02
10.3297       	2.931500e+02
10.3388       	2.931500e+02
10.348        	2.931500e+02
10.3571       	2.931500e+02
10.3663       	2.931500e+02
10.3755       	2.931500e+02
10.3846       	2.931500e+02
10.3938       	2.931500e+02
10.4029       	2.931500e+02
10.4121       	2.931500e+02
10.4212       	2.931500e+02
10.4304       	2.931500e+02
10.4396       	2.931500e+02
10.4487       	2.931500e+02
10.4579       	2.931500e+02
10.467        	2.931500e+02
10.4762       	2.931500e+02
10.4853       	2.931500e+02
10.4945       	2.931500e+02
10.5037       	2.931500e+02
10.5128       	2.931500e+02
10.522        	2.931500e+02
10.5311       	2.931500e+02
10.5403       	2.931500e+02
10.5495       	2.931500e+02
10.5586       	2.931500e+02
10.5678       	2.931500e+02
10.5769       	2.931500e+02
10.5861       	2.931500e+02
10.5952       	2.931500e+02
10.6044       	2.931500e+02
10.6136       	2.931500e+02
10.6227       	2.931500e+02
10.6319       	2.931500e+02
10.641        	2.931500e+02
10.6502       	2.931500e+02
10.6593       	2.931500e+02
10.6685       	2.931500e+02
10.6777       	2.931500e+02
10.6868       	2.931500e+02
10.696        	2.931500e+02
10.7051       	2.931500e+02
10.7143       	2.931500e+02
10.7234       	2.931500e+02
10.7326       	2.931500e+02
10.7418       	2.931500e+02
10.7509       	2.931500e+02
10.7601       	2.931500e+02
10.7692       	2.931500e+02
10.7784       	2.931500e+02
10.7875       	2.931500e+02
10.7967       	2.931500e+02
10.8059       	2.931500e+02
10.815        	2.931500e+02
10.8242       	2.931500e+02
10.8333       	2.931500e+02
10.8425       	2.931500e+02
10.8516       	2.931500e+02
10.8608       	2.931500e+02
10.87         	2.931500e+02
10.8791       	2.931500e+02
10.8883       	2.931500e+02
10.8974       	2.931500e+02
10.9066       	2.931500e+02
10.9158       	2.931500e+02
10.9249       	2.931500e+02
10.9341       	2.931500e+02
10.9432       	2.931500e+02
10.9524       	2.931500e+02
10.9615       	2.931500e+02
10.9707       	2.931500e+02
10.9799       	2.931500e+02
10.989        	2.931500e+02
10.9982       	2.931500e+02
11.0073       	2.931500e+02
11.0165       	2.931500e+02
11.0256       	2.931500e+02
11.0348       	2.931500e+02
11.044        	2.931500e+02
11.0531       	2.931500e+02
11.0623       	2.931500e+02
11.0714       	2.931500e+02
11.0806       	2.931500e+02
11.0897       	2.931500e+02
11.0989       	2.931500e+02
11.1081       	2.931500e+02
11.1172       	2.931500e+02
11.1264       	2.931500e+02
11.1355       	2.931500e+02
11.1447       	2.931500e+02
11.1538       	2.931500e+02
11.163        	2.931500e+02
11.1722       	2.931500e+02
11.1813       	2.931500e+02
11.1905       	2.931500e+02
11.1996       	2.931500e+02
11.2088       	2.931500e+02
11.2179       	2.931500e+02
11.2271       	2.931500e+02
11.2363       	2.931500e+02
11.2454       	2.931500e+02
11.2546       	2.931500e+02
11.2637       	2.931500e+02
11.2729       	2.931500e+02
11.2821       	2.931500e+02
11.2912       	2.931500e+02
11.3004       	2.931500e+02
11.3095       	2.931500e+02
11.3187       	2.931500e+02
11.3278       	2.931500e+02
11.337        	2.931500e+02
11.3462       	2.931500e+02
11.3553       	2.931500e+02
11.3645       	2.931500e+02
11.3736       	2.931500e+02
11.3828       	2.931500e+02
11.3919       	2.931500e+02
11.4011       	2.931500e+02
11.4103       	2.931500e+02
11.4194       	2.931500e+02
11.4286       	2.931500e+02
11.4377       	2.931500e+02
11.4469       	2.931500e+02
11.456        	2.931500e+02
11.4652       	2.931500e+02
11.4744       	2.931500e+02
11.4835       	2.931500e+02
11.4927       	2.931500e+02
11.5018       	2.931500e+02
11.511        	2.931500e+02
11.5201       	2.931500e+02
11.5293       	2.931500e+02
11.5385       	2.931500e+02
11.5476       	2.931500e+02
11.5568       	2.931500e+02
11.5659       	2.931500e+02
11.5751       	2.931500e+02
11.5842       	2.931500e+02
11.5934       	2.931500e+02
11.6026       	2.931500e+02
11.6117       	2.931500e+02
11.6209       	2.931500e+02
11.63         	2.931500e+02
11.6392       	2.931500e+02
11.6484       	2.931500e+02
11.6575       	2.931500e+02
11.6667       	2.931500e+02
11.6758       	2.931500e+02
11.685        	2.931500e+02
11.6941       	2.931500e+02
11.7033       	2.931500e+02
11.7125       	2.931500e+02
11.7216       	2.931500e+02
11.7308       	2.931500e+02
11.7399       	2.931500e+02
11.7491       	2.931500e+02
11.7582       	2.931500e+02
11.7674       	2.931500e+02
11.7766       	2.931500e+02
11.7857       	2.931500e+02
11.7949       	2.931500e+02
11.804        	2.931500e+02
11.8132       	2.931500e+02
11.8223       	2.931500e+02
11.8315       	2.931500e+02
11.8407       	2.931500e+02
11.8498       	2.931500e+02
11.859        	2.931500e+02
11.8681       	2.931500e+02
11.8773       	2.931500e+02
11.8864       	2.931500e+02
11.8956       	2.931500e+02
11.9048       	2.931500e+02
11.9139       	2.931500e+02
11.9231       	2.931500e+02
11.9322       	2.931500e+02
11.9414       	2.931500e+02
11.9505       	2.931500e+02
11.9597       	2.931500e+02
11.9689       	2.931500e+02
11.978        	2.931500e+02
11.9872       	2.931500e+02
11.9963       	2.931500e+02
12.0055       	2.931500e+02
12.0147       	2.931500e+02
12.0238       	2.931500e+02
12.033        	2.931500e+02
12.0421       	2.931500e+02
12.0513       	2.931500e+02
12.0604       	2.931500e+02
12.0696       	2.931500e+02
12.0788       	2.931500e+02
12.0879       	2.931500e+02
12.0971       	2.931500e+02
12.1062       	2.931500e+02
12.1154       	2.931500e+02
12.1245       	2.931500e+02
12.1337       	2.931500e+02
12.1429       	2.931500e+02
12.152        	2.931500e+02
12.1612       	2.931500e+02
12.1703       	2.931500e+02
12.1795       	2.931500e+02
12.1886       	2.931500e+02
12.1978       	2.931500e+02
12.207        	2.931500e+02
12.2161       	2.931500e+02
12.2253       	2.931500e+02
12.2344       	2.931500e+02
12.2436       	2.931500e+02
12.2527       	2.931500e+02
12.2619       	2.931500e+02
12.2711       	2.931500e+02
12.2802       	2.931500e+02
12.2894       	2.931500e+02
12.2985       	2.931500e+02
12.3077       	2.931500e+02
12.3168       	2.931500e+02
12.326        	2.931500e+02
12.3352       	2.931500e+02
12.3443       	2.931500e+02
12.3535       	2.931500e+02
12.3626       	2.931500e+02
12.3718       	2.931500e+02
12.381        	2.931500e+02
